Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,name,description,price,currency,scraped_at,terms
110075,Front of Store,Yes,Clothing,Yes,2185,Zara,WOOL BLEND FELT TEXTURE JACKET,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,159,USD,2024-02-19T08:51:18.383516,jackets
132322,Front of Store,Yes,Clothing,No,2135,Zara,PRINTED DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,12.99,USD,2024-02-19T08:51:30.601748,jackets
199631,Front of Store,Yes,Clothing,No,1269,Zara,STRUCTURED TWILL OVERSHIRT,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,89.9,USD,2024-02-19T08:51:31.586576,jackets
182306,Front of Store,No,Clothing,No,2805,Zara,COTTON OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,89.9,USD,2024-02-19T08:51:32.152112,jackets
194915,Aisle,Yes,Clothing,No,1796,Zara,REVERSIBLE PLAID OVERSHIRT,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,79.9,USD,2024-02-19T08:51:32.570179,jackets
131298,End-cap,Yes,Clothing,No,2133,Zara,PLAID OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,69.9,USD,2024-02-19T08:51:33.175357,jackets
168571,Aisle,No,Clothing,No,1778,Zara,POCKET OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,89.9,USD,2024-02-19T08:51:33.607793,jackets
154224,End-cap,Yes,Clothing,No,2474,Zara,100% LINEN OVERSHIRT,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,89.9,USD,2024-02-19T08:51:34.039876,jackets
171061,Aisle,No,Clothing,Yes,2032,Zara,PLAID OVERSHIRT,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,USD,2024-02-19T08:51:34.443542,jackets
119049,Aisle,No,Clothing,Yes,1659,Zara,POCKET DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,89.9,USD,2024-02-19T08:51:35.399786,jackets
158781,End-cap,Yes,Clothing,Yes,2443,Zara,FAUX SUEDE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,69.9,USD,2024-02-19T08:51:35.881086,jackets
151438,Aisle,No,Clothing,Yes,1137,Zara,PLAID OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,69.9,USD,2024-02-19T08:51:36.352963,jackets
152871,End-cap,No,Clothing,Yes,1847,Zara,TEXTURED POCKET OVERSHIRT,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,69.9,USD,2024-02-19T08:51:36.786369,jackets
126806,End-cap,Yes,Clothing,Yes,2404,Zara,POCKET OVERSHIRT,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,109,USD,2024-02-19T08:51:37.296998,jackets
134104,End-cap,No,Clothing,Yes,1466,Zara,OVERSHIRT,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,USD,2024-02-19T08:51:37.741280,jackets
120266,Front of Store,No,Clothing,No,2328,Zara,PLAID OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,59.9,USD,2024-02-19T08:51:38.232540,jackets
173550,End-cap,No,Clothing,Yes,1431,Zara,POCKET OVERSHIRT,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.9,USD,2024-02-19T08:51:38.734215,jackets
175927,End-cap,No,Clothing,Yes,1506,Zara,ZIPPERED WOOL BLEND OVERSHIRT,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,109,USD,2024-02-19T08:51:39.179120,jackets
154278,End-cap,No,Clothing,Yes,2749,Zara,GEOMETRIC JACQUARD OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,89.9,USD,2024-02-19T08:51:39.644283,jackets
183537,Front of Store,Yes,Clothing,Yes,2434,Zara,PAINT PRINT OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,19.99,USD,2024-02-19T08:51:40.120546,jackets
150424,Front of Store,No,Clothing,Yes,2067,Zara,PADDED CORDUROY OVERSHIRT,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,79.9,USD,2024-02-19T08:51:40.636181,jackets
183825,Aisle,Yes,Clothing,Yes,2989,Zara,PLAID TIE DYE OVERSHIRT,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,19.99,USD,2024-02-19T08:51:41.127759,jackets
144012,Front of Store,Yes,Clothing,No,743,Zara,OVERSHIRT WITH CONTRASTING TOPSTITCHING,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,59.9,USD,2024-02-19T08:51:41.683535,jackets
147051,Front of Store,No,Clothing,No,2325,Zara,QUILTED STRUCTURED OVERSHIRT,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,109,USD,2024-02-19T08:51:42.158903,jackets
185800,End-cap,No,Clothing,Yes,1841,Zara,TECHNICAL OVERSHIRT,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,109,USD,2024-02-19T08:51:42.644399,jackets
197524,Aisle,Yes,Clothing,Yes,2231,Zara,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,49.9,USD,2024-02-19T08:51:43.194626,jackets
148823,Aisle,No,Clothing,Yes,2211,Zara,SUEDE FISHERMAN SANDALS,Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.,89.9,USD,2024-02-19T09:00:28.426225,shoes
114550,End-cap,No,Clothing,No,2114,Zara,ZIPPER MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,69.9,USD,2024-02-19T09:00:29.045781,shoes
125398,Aisle,Yes,Clothing,Yes,1350,Zara,SUEDE LACELESS SNEAKERS,Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.,69.9,USD,2024-02-19T09:00:30.065752,shoes
123985,End-cap,No,Clothing,No,2240,Zara,MULTICOLOR SNEAKERS,Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.,69.9,USD,2024-02-19T09:00:30.885861,shoes
186638,End-cap,Yes,Clothing,No,1296,Zara,RETRO RUNNING SNEAKERS,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,59.9,USD,2024-02-19T09:00:31.417902,shoes
167281,End-cap,Yes,Clothing,Yes,892,Zara,SUEDE HIGH-TOPS,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,59.9,USD,2024-02-19T09:00:32.028826,shoes
118578,End-cap,No,Clothing,Yes,1678,Zara,SUEDE STRAP SANDALS,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,49.9,USD,2024-02-19T09:00:32.665359,shoes
174041,End-cap,No,Clothing,No,2016,Zara,MULTIPIECE SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,49.9,USD,2024-02-19T09:00:33.381812,shoes
127644,Front of Store,No,Clothing,Yes,1498,Zara,TOPSTITCH SNEAKERS,Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.,45.9,USD,2024-02-19T09:00:34.017423,shoes
132007,Aisle,No,Clothing,Yes,2491,Zara,RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.,9.99,USD,2024-02-19T09:00:34.990048,shoes
147998,Aisle,No,Clothing,No,2556,Zara,RETRO HIGH TOP SNEAKERS,High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.,9.99,USD,2024-02-19T09:00:36.249339,shoes
176666,Aisle,Yes,Clothing,No,2852,Zara,MULTI-PIECED RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,45.9,USD,2024-02-19T09:00:37.077290,shoes
193686,Aisle,Yes,Clothing,No,1899,Zara,TASSEL LEATHER LOAFERS,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,99.9,USD,2024-02-19T09:00:37.630307,shoes
163610,Front of Store,Yes,Clothing,No,2466,Zara,MOC-TOE SUEDE BOOTS,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,89.9,USD,2024-02-19T09:00:38.631330,shoes
170364,Aisle,No,Clothing,No,818,Zara,STRAP SANDALS,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,45.9,USD,2024-02-19T09:00:39.391693,shoes
167599,Aisle,No,Clothing,No,1500,Zara,SUEDE RETRO SNEAKERS,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,59.9,USD,2024-02-19T09:00:40.449320,shoes
166421,End-cap,Yes,Clothing,No,2878,Zara,HIKING BOOTS,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,79.9,USD,2024-02-19T09:00:41.705006,shoes
129247,Front of Store,Yes,Clothing,No,2386,Zara,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,69.9,USD,2024-02-19T09:00:42.376148,shoes
127314,End-cap,Yes,Clothing,Yes,2076,Zara,FAUX SHEARLING LINED SUEDE BOOTS,Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.,99.9,USD,2024-02-19T09:00:43.146819,shoes
111979,Front of Store,No,Clothing,No,2734,Zara,CHUNKY SNEAKERS,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,59.9,USD,2024-02-19T09:00:43.580910,shoes
120354,Aisle,Yes,Clothing,No,2836,Zara,DOUBLE STRAP SUEDE SANDALS,Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.,59.9,USD,2024-02-19T09:00:44.494819,shoes
144848,Front of Store,No,Clothing,No,2193,Zara,CHUNKY SOLE CANVAS LACE-UP BOOTS,High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.,89.9,USD,2024-02-19T09:00:45.935135,shoes
111957,Aisle,Yes,Clothing,No,2164,Zara,SUEDE PENNY LOAFERS,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,89.9,USD,2024-02-19T09:00:46.629270,shoes
160763,Front of Store,Yes,Clothing,Yes,991,Zara,ADHERENT STRIPES SNEAKERS,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,45.9,USD,2024-02-19T09:00:47.161331,shoes
168270,End-cap,Yes,Clothing,Yes,1525,Zara,MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,69.9,USD,2024-02-19T09:00:47.683414,shoes
195082,Front of Store,No,Clothing,No,923,Zara,CHUNKY SOLE HIGH TOP SNEAKERS,High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.,69.9,USD,2024-02-19T09:00:48.234772,shoes
110329,Front of Store,No,Clothing,Yes,2397,Zara,CONTRAST SOLE LEATHER SNEAKERS,Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.,69.9,USD,2024-02-19T09:00:48.858592,shoes
147449,End-cap,No,Clothing,No,1191,Zara,SUEDE RUNNING SNEAKERS,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,69.9,USD,2024-02-19T09:00:49.398791,shoes
193332,Aisle,Yes,Clothing,No,1237,Zara,WOVEN LEATHER SLIDES,Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.,49.9,USD,2024-02-19T09:00:49.884546,shoes
146804,Aisle,Yes,Clothing,No,1504,Zara,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,69.9,USD,2024-02-19T09:00:51.510009,shoes
188909,Aisle,Yes,Clothing,Yes,2863,Zara,ASYMMETRIC CROPPED KNIT SWEATER,Woven V-neckline long sleeve sweater. Asymmetric hem.,39.9,USD,2024-02-19T09:10:31.877971,sweaters
165910,End-cap,Yes,Clothing,No,2760,Zara,KNIT SWEATER WITH PEARLS,Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.,69.9,USD,2024-02-19T09:10:32.534246,sweaters
136738,Front of Store,No,Clothing,Yes,542,Zara,HIGH COLLAR KNIT SWEATER,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,7.99,USD,2024-02-19T09:10:33.128884,sweaters
144497,End-cap,Yes,Clothing,Yes,1105,Zara,STRIPED KNIT SWEATER,Sweater with high collar and long sleeves. Front zip closure.,49.9,USD,2024-02-19T09:10:33.890995,sweaters
135036,End-cap,Yes,Clothing,No,1435,Zara,CABLE KNIT METALLIC SWEATER,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,49.9,USD,2024-02-19T09:10:34.521463,sweaters
166331,Aisle,Yes,Clothing,Yes,2877,Zara,ASYMMETRICAL WOOL AND SILK BLEND SWEATER,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,59.9,USD,2024-02-19T09:10:35.068338,sweaters
139789,Aisle,No,Clothing,Yes,1094,Zara,WOOL AND CASHMERE BLEND RIB SWEATER,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,69.9,USD,2024-02-19T09:10:35.641404,sweaters
118569,Aisle,No,Clothing,Yes,994,Zara,ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,49.9,USD,2024-02-19T09:10:36.152051,sweaters
155848,End-cap,Yes,Clothing,No,1942,Zara,MOCK NECK WOOL AND SILK BLEND KNIT TOP,Wool and silk blend top. High collar and long sleeves.,49.9,USD,2024-02-19T09:10:36.839166,sweaters
152563,Front of Store,No,Clothing,Yes,2572,Zara,CASHMERE BLEND KNIT SWEATER,Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.,169,USD,2024-02-19T09:10:37.484871,sweaters
115153,Aisle,No,Clothing,No,1736,Zara,ALPACA BLEND OPEN KNIT SWEATER,Sweater made with 63% alpaca. Round neck and long sleeves.,79.9,USD,2024-02-19T09:10:38.362632,sweaters
125938,Aisle,Yes,Clothing,Yes,1204,Zara,OVERSIZED KNIT SWEATER,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,49.9,USD,2024-02-19T09:10:38.884024,sweaters
122809,End-cap,No,Clothing,Yes,1592,Zara,WOOL BLEND KNIT SWEATER,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,49.9,USD,2024-02-19T09:10:39.415761,sweaters
181502,Front of Store,Yes,Clothing,No,2591,Zara,SOFT JEWEL SWEATER,Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.,39.9,USD,2024-02-19T09:10:39.911179,sweaters
182779,End-cap,Yes,Clothing,Yes,2097,Zara,FAUX FUR JEWEL SWEATER,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.,35.9,USD,2024-02-19T09:10:40.681401,sweaters
155674,Front of Store,No,Clothing,No,897,Zara,METAL BEAD KNIT SWEATER,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,49.9,USD,2024-02-19T09:10:41.519426,sweaters
182866,Aisle,No,Clothing,Yes,1552,Zara,KNIT SWEATER WITH BUTTONS,Basic sweater with round neck and long sleeves. Side button details at shoulders.,39.9,USD,2024-02-19T09:10:42.016223,sweaters
148230,Front of Store,Yes,Clothing,No,2494,Zara,JEWEL KNIT SWEATER,Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.,59.9,USD,2024-02-19T09:10:42.593244,sweaters
126979,Front of Store,No,Clothing,No,2141,Zara,KNIT SWEATER WITH PIPING,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,49.9,USD,2024-02-19T09:10:43.379668,sweaters
135521,End-cap,No,Clothing,Yes,2835,Zara,FINE KNIT CROP SWEATER,Cropped fine knit sweater with round neck and long sleeves.,39.9,USD,2024-02-19T09:10:43.883037,sweaters
185809,End-cap,No,Clothing,No,622,Zara,KNIT SWEATER WITH RIPS,Round neck long sleeve sweater. Openwork detail with rips.,49.9,USD,2024-02-19T09:10:44.463883,sweaters
171520,End-cap,Yes,Clothing,Yes,2901,Zara,GATHERED WAIST KNIT SWEATER,Round neck long sleeve sweater. Fitted waist with side ruching.,47.9,USD,2024-02-19T09:10:45.009106,sweaters
122926,End-cap,No,Clothing,No,867,Zara,KNIT V-NECK SWEATER,V-neck sweater with long sleeves. Rib trim.,45.9,USD,2024-02-19T09:10:45.631804,sweaters
150953,Front of Store,Yes,Clothing,Yes,2434,Zara,BASIC FOIL KNIT SWEATER,Round neck long sleeve sweater. Rib trim.,35.9,USD,2024-02-19T09:10:46.121269,sweaters
115873,End-cap,Yes,Clothing,Yes,2606,Zara,CONTRAST TOPSTITCHING CROP KNIT SWEATER,V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.,59.9,USD,2024-02-19T09:10:46.622912,sweaters
115581,Aisle,No,Clothing,Yes,2728,Zara,STRIPED CROP KNIT SWEATER,Long sleeve high collar cropped sweater. Frayed hem.,47.9,USD,2024-02-19T09:10:47.341785,sweaters
183634,Front of Store,Yes,Clothing,Yes,2778,Zara,BASIC KNIT SWEATER,Long sleeve round neck sweater. Side vents at hem. Rib trim.,27.9,USD,2024-02-19T09:10:48.087091,sweaters
122484,Aisle,Yes,Clothing,Yes,558,Zara,V-NECK KNIT SWEATER,V-neck sweater with long sleeves. Side vents at hem.,47.9,USD,2024-02-19T09:10:48.719383,sweaters
183574,Aisle,Yes,Clothing,Yes,1752,Zara,FOIL KNIT CROP SWEATER,Ribbed sweater with round neck and long sleeves. Ripped hem.,47.9,USD,2024-02-19T09:10:49.285266,sweaters
185307,Front of Store,No,Clothing,Yes,2743,Zara,BASIC 100% WOOL SWEATER,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,7.99,USD,2024-02-19T09:10:49.913569,sweaters
118719,End-cap,No,Clothing,Yes,1669,Zara,COLORBLOCK KNIT CROP SWEATER,Short sweater with round neck and long sleeves.,45.9,USD,2024-02-19T09:10:50.612150,sweaters
134788,Front of Store,No,Clothing,No,2179,Zara,FINE KNIT SWEATER,V-neck sweater with long sleeves.,45.9,USD,2024-02-19T09:10:51.189028,sweaters
140142,Front of Store,Yes,Clothing,No,606,Zara,KNIT OPEN BACK PEARLY SWEATER,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,49.9,USD,2024-02-19T09:10:51.785857,sweaters
153997,End-cap,No,Clothing,Yes,1608,Zara,KNIT PEARL SWEATER,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,45.9,USD,2024-02-19T09:10:52.485772,sweaters
123230,Aisle,No,Clothing,Yes,880,Zara,STRIPED TEXTURED OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,69.9,USD,2024-02-19T08:51:28.667099,jackets
154676,Aisle,No,Clothing,No,943,Zara,FLEECE OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,69.9,USD,2024-02-19T08:51:29.090402,jackets
152985,Aisle,Yes,Clothing,Yes,1049,Zara,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,89.9,USD,2024-02-19T08:51:29.625821,jackets
175584,Front of Store,No,Clothing,No,2084,Zara,BAGGY FIT JEANS LIMITED EDITION,Baggy jeans. Five pockets. Washed effect. Front zip and button closure.,69.9,USD,2024-02-19T08:54:37.718200,jeans
147491,End-cap,No,Clothing,No,1563,Zara,BAGGY BELTED JEANS,Baggy jeans. Self belt at waist. Front pockets and back patch pockets. Washed effect. Front button closure.,59.9,USD,2024-02-19T08:54:38.277368,jeans
198283,End-cap,Yes,Clothing,Yes,1558,Zara,BAGGY FIT JEANS,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,69.9,USD,2024-02-19T08:54:39.017964,jeans
141547,End-cap,No,Clothing,No,1426,Zara,BAGGY FIT JEANS,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,69.9,USD,2024-02-19T08:54:39.496146,jeans
156342,Front of Store,Yes,Clothing,Yes,1466,Zara,FLARED FIT CARGO JEANS,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,109,USD,2024-02-19T08:54:39.950692,jeans
186083,End-cap,No,Clothing,Yes,624,Zara,PLEATED WIDE FIT JEANS,Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.,49.9,USD,2024-02-19T08:54:40.548942,jeans
171776,Aisle,Yes,Clothing,No,1685,Zara,DENIM SHIRT,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,12.99,USD,2024-02-19T08:54:41.113222,jeans
134429,Aisle,No,Clothing,No,2914,Zara,RIPPED STRAIGHT FIT JEANS,Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,69.9,USD,2024-02-19T08:54:41.651379,jeans
172816,Aisle,No,Clothing,Yes,1524,Zara,TEXTURED SWEATER,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,69.9,USD,2024-02-19T08:54:44.291927,sweaters
136272,End-cap,No,Clothing,Yes,2887,Zara,PURL KNIT SWEATER,High collar sweater with front zipper. Long sleeves. Rib trim.,12.99,USD,2024-02-19T08:54:45.320958,sweaters
193227,End-cap,Yes,Clothing,Yes,1778,Zara,BRAIDED COLOR BLOCK SWEATER,Round neck long sleeve full cut sweater. Rib trim.,69.9,USD,2024-02-19T08:54:45.927706,sweaters
165786,End-cap,No,Clothing,Yes,1278,Zara,CONTRAST INTERIOR SWEATER,Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.,59.9,USD,2024-02-19T08:54:46.542710,sweaters
174708,Front of Store,No,Clothing,Yes,529,Zara,ABSTRACT JACQUARD SWEATER,Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.,59.9,USD,2024-02-19T08:54:47.065078,sweaters
142257,Aisle,Yes,Clothing,Yes,1180,Zara,BASIC SLIM FIT T-SHIRT,Slim fit shirt. Round neck and short sleeves.,19.9,USD,2024-02-19T08:56:26.127459,t-shirts
126146,Aisle,No,Clothing,No,2759,Zara,CROPPED WASHED T-SHIRT,Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.,39.9,USD,2024-02-19T08:56:26.653517,t-shirts
129134,Aisle,No,Clothing,Yes,1831,Zara,BASIC HEAVYWEIGHT T-SHIRT,Roomy T-shirt made of dense cotton. Round neck and short sleeves.,29.9,USD,2024-02-19T08:56:27.459508,t-shirts
129898,End-cap,No,Clothing,No,1866,Zara,HEART PRINT T-SHIRT,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,39.9,USD,2024-02-19T08:56:27.954174,t-shirts
189692,End-cap,Yes,Clothing,No,1553,Zara,TEXT T-SHIRT,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,39.9,USD,2024-02-19T08:56:28.447616,t-shirts
154846,End-cap,Yes,Clothing,No,917,Zara,PRINTED CROPPED FIT SHIRT LIMITED EDITION,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,39.9,USD,2024-02-19T08:56:28.979960,t-shirts
122307,End-cap,No,Clothing,No,702,Zara,RIBBED KNIT T-SHIRT,Cotton knit tank top. Round neck with front button closure. Rib trim.,49.9,USD,2024-02-19T08:56:29.503270,t-shirts
182099,Aisle,Yes,Clothing,No,1978,Zara,OVERSIZE FIT T-SHIRT,Oversized T-shirt. Round neck and short sleeves.,39.9,USD,2024-02-19T08:56:30.052250,t-shirts
159816,Front of Store,No,Clothing,Yes,1961,Zara,BASIC MEDIUM WEIGHT T-SHIRT,Regular fit T-shirt. Round neck and short sleeves.,27.9,USD,2024-02-19T08:56:30.594950,t-shirts
165326,Aisle,No,Clothing,No,1188,Zara,STRUCTURED TEXT T-SHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,45.9,USD,2024-02-19T08:56:31.128680,t-shirts
185154,Aisle,Yes,Clothing,No,996,Zara,ABSTRACT PRINT T-SHIRT,Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.,39.9,USD,2024-02-19T08:56:31.723585,t-shirts
141330,Aisle,No,Clothing,Yes,1915,Zara,RAISED TEXT T-SHIRT LIMITED EDITION,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,39.9,USD,2024-02-19T08:56:32.570492,t-shirts
158958,End-cap,No,Clothing,No,903,Zara,RIBBED KNIT T-SHIRT,Cropped fit knit shirt. Round neck and long sleeves. Washed effect.,45.9,USD,2024-02-19T08:56:33.167445,t-shirts
155010,Aisle,Yes,Clothing,Yes,729,Zara,SEMI-SHEER KNIT SHIRT LIMITED EDITION,Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.,45.9,USD,2024-02-19T08:56:33.715892,t-shirts
135857,Aisle,No,Clothing,Yes,2045,Zara,VISCOSE BLEND KNIT T-SHIRT,Knit shirt in viscose blend fabric. Mock neck and short sleeves. Rib trim.,45.9,USD,2024-02-19T08:56:34.269203,t-shirts
147690,Aisle,Yes,Clothing,No,881,Zara,STRIPED JACQUARD T-SHIRT,Relaxed fit T-shirt with round neck and short sleeves.,39.9,USD,2024-02-19T08:56:34.766636,t-shirts
